numeric1,numeric2,numeric3,numeric4,numeric5,numeric6,numeric7,numeric8,numeric9,numeric10,numeric11,numeric12,numeric13,label,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39
1,0,0,0,0,0,0,1,0,124,6,0,0,0,13,61,528,691,0,0,262,0,0,1063,31,540,30,2,288,602,5,91,48,0,562,3,0,20,5,9
1,7,0,1,0,0,0,0,0,124,13,0,0,1,11,20,0,10,0,5,121,1,0,20,25,0,25,0,68,0,0,23,370,0,0,0,1,20,0,9
1,0,0,1,0,0,4,0,11,124,40,0,0,0,25,61,0,1329,0,0,2161,5,0,998,1076,0,953,9,254,0,0,91,0,3,0,0,1,840,2,614
0,0,0,2,6,0,0,0,0,0,6,0,0,1,89,160,0,10,0,3,1468,36,0,372,1578,0,280,5,1372,0,6,291,1,2,0,0,1,1137,1,2
0,0,1,38,16,0,0,5,0,0,0,0,3,0,3,11,0,10,0,0,1786,5,0,2,1350,0,1175,1,171,0,3,135,1,2,0,3,1,85,1,2
0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,106,25,15,0,1,820,14,1,1665,251,26,233,2,812,28,5,163,1,2,27,0,0,13,1,2
5,0,0,0,0,0,1,8,5,124,13,0,0,1,7,67,0,83,0,1,103,1,0,26,100,58,98,1,122,71,0,101,1,2,65,0,1,4,1,2
0,2,0,2,2,1,0,1,8,0,13,0,0,0,3,7,21,15,0,0,103,1,0,587,100,22,98,2,235,24,1,115,1,2,23,1,1,13,1,2
2,1,0,19,0,0,1,5,7,124,20,0,3,1,7,271,926,1195,0,5,566,5,0,2,1579,937,469,0,1269,1040,0,798,0,0,969,3,9,544,4,739
0,28,0,2,0,0,1,0,3,0,13,0,0,1,0,220,748,501,0,1,2162,1,0,1067,52,762,51,2,641,843,0,437,0,1,794,3,1,393,12,38
5,0,0,0,0,0,10,6,24,124,88,0,0,0,3,26,954,1231,3,0,1819,0,0,648,380,964,349,10,741,1067,6,30,278,3,995,0,1,20,0,9
2,92,0,0,0,0,0,0,0,124,6,0,0,1,6,61,188,269,0,0,2163,5,0,1666,427,190,394,2,288,231,3,91,27,0,208,0,9,20,3,9
0,3,0,1,9,0,0,0,3,0,0,0,0,0,6,97,1035,1330,0,0,2164,1,0,2,1580,1051,1347,1,180,1159,4,142,0,1,1081,0,0,1138,6,78
0,0,0,2,0,0,0,1,0,0,6,0,0,0,3,11,0,1331,0,5,1390,1,0,2,1096,0,970,1,871,1160,5,574,1,2,0,0,3,642,1,2
0,0,0,0,1,0,0,0,0,0,6,0,0,0,3,0,32,32,1,1,182,1,0,1667,171,33,161,0,78,36,1,53,0,0,34,3,1,18,0,25
0,0,1,23,0,0,0,1,17,0,13,0,3,0,3,56,391,540,0,2,2165,1,0,2,1581,400,1348,9,969,463,0,136,59,3,424,0,1,477,4,351
0,2,0,0,1,0,1,0,46,0,40,0,0,0,3,17,0,1332,3,0,143,0,0,1668,137,0,132,2,1373,0,0,851,121,0,0,0,9,1139,0,465
0,0,0,4,3,0,0,0,47,0,13,0,18,0,3,112,155,221,0,6,1632,1,0,1669,405,157,373,1,312,187,0,172,0,1,171,0,1,203,3,110
0,2,0,0,34,0,0,0,0,0,0,0,0,0,3,11,0,1333,3,1,1106,5,1,2,573,0,528,1,1374,1161,1,852,1,2,1082,0,1,1140,1,2
1,9,0,58,0,0,0,2,10,124,6,0,29,0,0,11,644,835,0,0,683,1,0,474,602,657,552,2,1375,733,0,539,1,2,685,0,6,722,1,2
0,0,0,13,3,0,0,4,1,0,0,0,1,0,13,51,334,473,3,0,1689,1,0,2,1290,345,1126,1,1376,403,4,422,86,1,365,1,1,414,11,307
10,89,0,7,0,0,3,6,8,249,68,10,0,1,2,0,103,155,1,0,261,0,0,252,239,106,222,1,139,134,2,0,0,0,117,0,0,144,0,404
0,0,1,25,0,0,0,4,6,0,0,0,2,0,3,84,0,1334,0,0,282,1,0,1670,257,1052,238,0,1377,1162,0,161,156,3,1083,0,9,130,13,89
1,5,0,20,0,0,1,0,24,124,34,0,0,0,0,85,45,62,0,5,143,0,0,419,137,46,132,2,160,53,0,126,0,1,50,0,9,43,0,39
0,0,0,5,1,0,0,9,7,0,0,0,2,0,3,38,2,2,0,5,2166,5,0,2,817,2,738,2,240,2,4,95,1,2,2,0,1,2,1,2
0,0,0,1,3,1,0,0,16,0,6,0,1,0,3,11,34,48,0,0,782,5,0,580,190,35,176,1,753,39,0,59,1,2,36,0,1,46,1,2
0,0,0,22,14,0,0,2,0,0,0,0,2,0,3,7,9,15,0,0,269,1,0,178,138,10,7,0,228,12,1,33,1,2,11,0,1,13,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,11,0,5,710,1,1,2,626,0,238,2,1378,9,8,11,1,2,9,0,7,4,1,2
0,0,0,0,22,1,0,0,0,0,0,0,0,0,3,17,23,32,0,3,2167,5,1,11,464,24,430,6,74,26,0,39,6,1,25,0,1,18,0,13
8,15,0,20,0,0,4,2,133,249,95,1,0,1,7,110,0,10,0,0,65,1,0,139,17,0,17,1,309,0,2,169,0,1,0,0,1,9,18,142
3,0,0,1,0,0,0,1,0,249,13,0,0,0,3,153,45,62,0,0,222,0,0,528,209,46,195,2,358,53,0,265,0,1,50,0,9,43,4,39
0,0,0,5,1,2,0,3,27,0,13,0,11,0,0,20,0,10,0,0,121,9,0,150,25,0,25,0,68,0,0,23,371,3,0,1,1,9,5,2
1,0,0,0,0,0,0,5,2,124,6,1,0,0,3,0,0,94,5,0,2168,1,0,37,139,0,21,1,139,230,2,0,0,1,0,0,0,18,0,64
0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,69,59,87,0,4,286,1,0,2,552,61,240,1,125,75,5,103,0,1,68,0,0,18,0,38
0,0,0,0,1,0,1,0,1,0,47,0,0,0,3,149,172,246,0,0,1568,1,0,2,1207,174,317,0,1379,213,0,255,1,2,192,0,9,232,1,2
0,0,0,0,25,0,0,0,0,0,0,0,0,0,16,11,0,820,0,4,1064,36,1,1671,151,0,54,5,941,721,5,433,1,2,674,0,1,436,1,2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,101,760,975,3,6,2169,1,0,2,1546,774,1325,0,342,855,3,234,1,2,805,0,8,161,1,2
1,0,0,0,0,0,1,1,4,124,13,0,0,0,14,35,0,10,5,4,935,5,0,1205,116,0,113,1,52,0,0,47,0,0,0,0,1,72,12,832
0,0,0,4,2,0,1,3,22,0,47,0,0,1,39,26,23,32,0,5,1614,1,0,96,88,24,86,1,217,26,0,30,6,1,25,3,8,18,0,13
0,33,0,1,10,0,0,2,3,0,0,0,0,1,3,61,528,691,0,0,262,0,0,521,31,540,30,2,288,602,3,91,48,0,562,0,0,20,5,9
0,0,0,25,0,0,0,2,5,0,6,0,4,0,16,14,1036,637,1,0,1296,0,0,2,1008,1053,896,1,486,1163,5,80,0,0,1084,0,1,60,4,42
0,0,0,0,259,0,0,1,0,0,0,0,0,0,3,12,0,1335,0,0,1879,1,1,11,871,0,783,0,12,1164,0,12,14,0,0,0,0,1141,2,833
0,3,0,23,2,0,1,2,3,0,20,0,2,0,3,17,0,1336,0,1,2170,1,0,1672,245,0,228,5,24,0,0,19,108,3,0,0,1,825,0,599
0,3,0,4,0,0,0,0,1,0,20,0,0,0,27,294,9,15,0,1,2171,1,0,855,1582,10,1349,5,1380,12,0,824,1,2,11,0,0,13,1,2
0,0,0,2,15,0,0,6,0,0,0,0,2,0,18,66,131,191,3,1,597,1,0,2,1583,133,493,1,606,163,4,374,1,2,146,0,2,79,1,2
0,0,0,4,7,2,0,1,26,0,20,0,0,0,3,73,0,10,0,1,619,1,0,2,41,0,40,2,133,0,0,109,1,2,0,0,1,1142,1,2
0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,89,0,10,3,0,526,0,1,2,473,0,439,1,337,0,8,131,0,0,0,0,2,9,0,331
10,14,0,5,0,0,0,0,0,124,6,0,0,0,3,41,45,62,0,0,847,1,0,1157,474,46,440,2,61,53,0,54,0,1,50,0,9,43,2,39
0,0,0,14,99,0,0,1,0,0,0,0,1,0,3,7,21,15,3,1,611,0,1,2,545,22,503,2,178,24,4,33,1,2,23,0,0,13,1,2
0,0,0,33,0,0,0,6,2,0,0,0,3,0,3,260,1037,1337,5,1,2172,1,0,770,1367,1054,1189,11,1381,1165,1,853,1,2,1085,0,0,1143,1,2
0,1,0,2,0,0,0,0,0,0,6,0,0,1,7,345,0,1338,3,1,2173,1,0,869,1584,0,855,4,1382,1166,5,854,1,2,0,3,5,1144,1,2
2,0,0,0,0,0,0,0,0,124,6,0,0,0,3,17,23,32,1,0,199,1,0,2,188,24,174,1,209,26,1,39,6,1,25,3,1,18,0,13
0,0,394,0,0,0,0,9,5,0,0,0,1,0,3,39,0,10,0,6,1624,1,0,2,1245,0,1094,0,56,0,4,51,0,1,0,0,2,9,2,834
0,0,0,1,5,2,0,0,4,0,6,0,0,1,7,278,992,816,0,5,999,1,0,2,824,643,745,20,1383,717,5,611,1,2,671,0,0,202,1,2
0,1,0,1,68,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,2174,1,1,1673,227,0,212,2,130,0,5,0,0,1,0,0,9,9,0,2
0,39,0,1,0,0,0,0,0,0,0,0,0,0,3,11,1038,1339,0,1,741,9,0,2,77,1055,75,1,1384,1167,4,855,1,2,1086,1,4,1145,1,2
19,4,0,5,0,0,43,1,24,249,210,0,0,0,7,11,0,1340,0,5,81,1,0,52,58,0,57,2,1385,0,2,856,1,2,0,1,0,1146,1,2
0,9,0,0,4,0,0,0,1,0,6,0,0,1,3,201,1039,1341,0,5,2005,1,0,2,1478,1056,1265,5,640,1168,5,378,0,3,1087,4,1,1147,4,259
0,32,0,2,1,0,1,0,8,0,13,0,0,0,0,9,0,169,1,0,2175,19,0,860,1585,0,847,2,579,147,0,118,0,1,0,0,0,81,2,109
1,0,1,26,0,0,0,7,2,124,13,0,4,0,2,28,0,1342,0,0,279,1,0,266,32,0,31,2,34,0,0,32,21,3,0,1,6,174,6,609
0,0,0,1,2,1,4,0,46,0,40,0,2,1,3,0,754,966,0,0,218,3,0,236,205,767,191,1,139,849,0,0,0,0,799,0,1,209,8,835
0,0,0,2,0,0,0,4,0,0,0,0,0,1,0,17,0,1343,0,5,1195,1,0,284,423,0,391,2,20,0,5,19,22,0,0,0,1,1148,3,836
0,3,0,17,5,4,0,2,12,0,6,0,2,0,3,11,0,10,8,0,1835,1,1,11,373,0,342,1,18,0,5,857,1,2,0,3,1,9,1,2
1,0,0,22,0,0,0,2,0,124,6,0,2,0,27,0,55,32,0,5,1604,1,0,1674,1231,56,1082,1,59,67,1,53,0,1,63,0,1,18,0,25
0,0,0,0,0,0,0,0,4,0,6,0,0,0,7,9,94,134,6,5,2176,5,0,414,756,97,12,0,147,115,2,118,0,1,104,0,1,127,2,47
0,2,0,8,0,0,0,9,6,0,0,0,0,0,7,17,23,32,0,4,2177,5,0,2,1586,24,1350,6,74,26,4,39,6,1,25,0,1,18,0,13
0,0,3,50,12,0,0,7,1,0,0,0,5,0,0,28,0,10,0,0,773,1,0,11,152,0,144,5,565,0,1,32,0,3,0,0,0,1149,0,837
0,1,0,1,2,2,0,1,8,0,6,0,0,0,27,274,5,2,0,0,2178,4,0,476,1587,6,1351,1,890,6,0,583,1,2,6,0,0,2,1,2
0,0,0,0,7,1,0,0,1,0,13,0,0,0,3,46,0,10,0,5,2179,1,0,11,1588,0,1263,1,80,0,0,68,372,0,0,0,1,20,2,9
0,0,0,11,3,0,0,2,4,0,6,0,1,0,0,7,9,15,3,0,1994,5,0,2,902,10,289,2,178,12,2,33,1,2,11,0,0,13,1,2
0,0,0,2,12,0,0,2,0,0,0,0,0,0,3,118,108,161,0,1,1982,28,0,1675,1463,111,1253,1,244,140,0,183,1,2,122,0,1,150,1,2
0,0,0,16,0,0,0,2,3,0,6,0,1,0,0,29,0,10,0,0,150,1,0,35,53,0,52,10,628,0,5,84,0,3,0,0,1,9,32,2
28,0,0,48,0,0,2,3,18,124,13,0,7,1,3,117,0,1344,0,5,2180,1,0,1199,1589,0,1352,1,243,0,0,182,373,3,0,0,1,1150,6,838
0,0,0,17,0,0,0,7,4,0,6,0,2,0,0,90,0,45,0,1,2134,1,0,2,551,0,508,2,167,0,1,132,118,0,0,0,9,43,6,27
0,0,0,2,1,0,0,0,0,0,13,0,0,0,3,11,0,10,5,4,256,1,0,746,38,0,37,1,18,0,0,64,1,2,0,0,1,18,1,2
0,0,0,23,0,0,0,3,0,0,13,0,2,0,3,84,0,1334,0,5,2181,1,0,1676,1590,0,1353,0,1377,1169,1,161,0,3,0,1,9,130,13,89
2,0,0,2,0,0,0,0,0,0,6,0,0,1,12,342,0,10,0,0,1317,1,0,2,573,0,528,9,1349,0,0,838,1,2,0,0,1,9,1,2
0,1,0,4,1,0,0,1,4,0,0,0,2,0,3,7,5,2,0,0,2182,1,0,2,1591,6,1354,1,946,6,4,617,1,2,6,0,1,2,1,2
0,0,0,8,0,2,0,6,25,0,20,0,2,0,27,24,5,2,0,5,219,1,0,274,206,6,192,6,30,6,6,28,1,2,6,0,7,2,1,2
0,0,0,17,0,0,0,3,0,0,6,0,1,1,3,204,0,1345,0,1,2183,0,0,244,323,0,295,5,1386,0,1,818,1,2,0,0,0,1151,1,2
0,2,0,0,1,0,1,0,1,0,47,0,0,0,9,51,1040,1346,1,0,1568,1,0,2,1207,1057,317,9,300,1170,0,88,38,3,1088,0,0,1152,11,209
5,0,0,13,0,0,0,6,4,124,6,0,13,0,3,11,78,57,1,0,256,5,0,962,38,81,37,0,1113,98,0,40,1,2,88,0,9,53,1,2
0,0,0,5,1,0,0,2,6,0,13,0,0,0,15,139,0,10,0,0,1136,5,0,1677,924,0,827,2,298,0,0,227,0,1,0,3,3,9,11,6
0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,168,0,10,1,5,1010,0,0,1678,833,0,752,2,460,0,0,310,21,0,0,0,6,1153,27,839
0,0,0,16,1,0,0,4,5,0,6,0,3,0,0,4,0,4,0,0,1851,1,0,1633,1177,0,1038,6,70,41,1,61,1,2,968,0,1,4,1,2
0,0,0,2,1,0,0,2,1,0,6,0,0,1,3,29,0,1347,0,1,568,1,0,399,509,0,470,0,436,1171,0,84,0,0,1089,0,1,1154,9,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,17,0,5,72,1,1,2,70,12,34,1,363,14,8,18,1,2,13,1,1,16,1,2
0,0,0,19,0,0,0,2,12,0,13,0,1,0,3,1,0,1348,5,0,2045,1,0,204,1592,0,1084,2,278,0,0,210,0,3,0,0,9,400,2,686
0,1,0,4,4,0,0,0,0,0,13,0,0,1,3,17,23,32,2,1,2184,0,0,2,1542,24,1321,2,427,26,1,39,0,1,25,0,1,18,0,13
0,4,0,11,14,0,0,1,0,0,0,0,1,0,3,17,0,10,0,4,2185,1,1,628,443,0,411,1,82,0,7,19,38,3,0,0,1,9,0,2
0,0,0,2,11,0,0,7,3,0,0,0,0,0,0,2,21,15,6,0,2186,1,0,499,644,22,587,1,208,24,2,162,1,2,23,0,1,13,1,2
5,0,0,13,0,0,0,1,2,124,13,0,0,1,0,26,1041,1349,5,0,1022,1,0,546,681,1058,619,2,60,1172,0,30,360,0,1090,0,1,1155,0,840
0,1,0,16,14,0,0,0,0,0,0,0,1,0,3,28,857,1098,3,5,2187,1,0,2,404,871,372,2,34,962,1,32,0,3,903,0,6,20,6,285
0,0,0,50,3,0,0,7,13,0,0,0,5,0,3,103,1042,1350,1,5,97,4,0,1679,94,1059,92,2,1387,1173,6,607,1,2,1091,0,6,704,1,2
0,0,0,13,0,0,0,2,0,0,6,0,1,0,3,34,1043,1351,0,5,51,1,0,11,49,1060,48,2,268,1174,0,46,0,3,1092,1,6,1156,8,841
20,7,1,23,0,0,2,6,8,124,13,0,0,1,7,67,0,83,0,1,29,1,0,3,3,58,3,1,155,71,0,101,1,2,65,0,0,4,1,2
3,0,0,30,0,0,0,5,1,124,6,0,3,0,3,0,55,32,5,0,1912,1,0,1447,1425,56,1232,0,78,67,1,53,0,1,63,1,1,18,0,25
7,0,0,13,0,0,0,3,0,124,6,0,1,0,3,11,1044,1352,0,0,235,1,0,242,209,1061,195,2,1388,1175,0,858,1,2,1093,3,6,1157,1,2
0,1,0,0,1,0,2,0,5,0,54,0,0,1,3,130,758,973,0,4,2188,19,0,1680,1593,772,1355,2,1005,853,0,209,0,3,803,0,1,834,12,608
0,65,0,0,4,2,0,0,11,0,6,0,0,0,7,7,21,15,0,1,1296,5,0,2,1008,22,896,1,35,24,5,33,1,2,23,0,1,13,1,2
0,0,0,2,1,0,0,0,0,0,6,0,0,1,3,17,0,932,18,4,1717,0,0,2,231,0,216,1,82,815,1,19,47,0,0,0,1,18,0,2
0,0,0,8,1,0,0,5,3,0,0,0,1,0,3,2,21,15,0,0,2164,1,0,2,1580,22,1347,1,231,24,4,174,1,2,23,0,0,13,1,2
0,10,0,2,0,0,0,0,0,0,0,0,0,0,7,205,0,1353,0,5,2189,1,0,1681,1594,0,1356,11,558,0,5,393,1,2,0,0,0,657,1,2
0,3,0,0,0,0,3,0,15,0,47,0,0,1,11,11,481,640,0,5,65,0,0,963,17,493,17,1,768,555,2,514,1,2,514,0,6,554,1,2
87,0,0,8,0,0,7,0,0,374,20,0,0,1,3,0,1045,1126,3,0,332,1,0,236,308,1062,282,0,0,1176,1,0,0,0,1094,0,8,964,30,695
19,0,0,4,0,0,1,0,0,249,13,1,0,0,0,174,0,273,0,4,2190,1,0,37,1595,0,926,0,849,1177,6,327,0,1,0,0,1,259,2,842
0,6,0,0,0,0,16,9,92,0,102,0,0,0,3,37,1046,1354,0,0,2191,1,0,1016,753,1063,683,0,72,1178,6,49,374,3,1095,0,8,1158,3,843
0,0,0,0,3,0,1,0,1,0,13,0,0,1,13,17,0,10,0,1,1802,1,0,336,693,0,631,1,82,0,7,19,92,0,0,0,0,9,0,186
0,5,0,30,0,0,0,4,9,0,40,0,3,0,3,67,0,83,0,1,29,1,0,1682,3,58,3,1,155,71,0,101,1,2,65,0,0,4,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,426,579,0,0,283,1,1,2,258,436,145,1,63,499,8,56,0,3,459,1,1,501,6,369
0,0,0,10,0,0,0,1,0,0,0,0,1,0,0,169,23,32,0,4,84,1,0,1683,80,24,78,1,536,26,5,311,0,0,25,0,1,18,0,448
0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,18,48,69,3,5,1430,1,1,2,1120,49,264,2,22,57,8,21,1,2,55,3,2,61,1,2
0,0,0,30,0,0,0,7,4,0,0,0,4,0,0,127,124,183,3,0,330,1,0,3,306,127,280,2,1004,157,2,202,0,1,139,0,1,171,4,38
0,0,0,2,11,1,0,1,28,0,0,0,0,0,3,98,159,226,0,5,564,1,1,1143,290,161,265,6,318,191,0,240,0,0,175,0,0,210,12,844
0,0,0,4,0,0,8,5,14,0,34,1,0,0,3,84,0,10,0,0,2192,1,0,611,741,0,498,2,226,0,7,124,21,3,0,0,6,9,0,2
0,1,0,1,0,0,0,0,0,0,0,0,0,0,13,36,103,155,0,1,283,1,1,2,258,106,145,0,977,134,8,262,0,0,117,1,9,144,4,534
0,2,0,11,2,0,0,2,5,0,0,0,1,0,3,7,21,15,5,0,106,1,0,1576,103,22,101,1,35,24,1,33,1,2,23,0,1,13,1,2
0,0,0,2,3,0,0,0,15,0,27,0,0,1,3,3,0,373,0,1,2193,1,0,2,104,0,102,2,3,0,7,3,1,2,0,0,1,3,1,2
0,0,0,19,1,1,0,7,5,0,6,0,7,0,3,18,48,69,17,0,2005,1,0,2,1478,49,1265,2,22,57,5,21,1,2,55,0,1,61,1,2
1,17,0,0,0,0,0,0,0,124,6,0,0,0,5,38,2,2,0,0,161,0,0,1684,42,2,41,2,439,2,5,50,1,2,2,1,9,2,1,2
2,5,0,11,0,0,2,6,3,0,13,0,4,1,3,153,0,45,0,0,235,1,0,824,209,0,195,2,358,0,0,265,14,3,0,0,6,43,4,27
0,0,4,4,195,0,0,0,0,0,0,0,0,0,2,45,9,15,0,5,2194,1,1,1685,315,10,288,0,626,12,3,67,0,1,11,1,9,13,12,47
1,20,0,7,0,0,1,1,4,124,20,7,0,0,13,97,656,209,1,0,356,1,0,2,330,669,301,2,414,176,2,142,0,1,160,0,0,194,6,466
0,0,0,25,0,0,0,3,1,0,0,0,2,0,0,1,0,1355,0,5,2195,1,0,176,1596,0,1357,0,622,0,0,210,0,3,0,2,2,1159,2,845
0,0,0,0,6,0,0,0,0,0,13,0,0,0,3,12,0,10,0,3,2196,1,0,11,1597,0,1358,1,49,0,1,12,0,3,0,0,1,9,2,846
0,9,0,0,15,0,0,0,0,0,0,0,0,0,30,123,0,4,0,0,2197,1,0,1686,1598,0,1359,1,1389,41,5,193,1,2,1096,0,2,4,1,2
0,0,0,2,1,0,0,1,1,0,13,0,0,1,18,84,1047,1356,3,6,1118,4,0,1687,913,1064,818,0,156,1179,1,124,368,3,1097,0,0,1127,13,826
5,0,0,13,0,0,0,1,2,124,13,0,0,1,7,26,1041,1349,0,0,1022,1,0,546,681,1058,619,1,217,1172,0,30,360,0,1090,0,1,1155,0,840
2,0,0,2,0,0,1,0,1,124,54,0,0,0,3,149,0,10,0,1,1391,1,0,1018,1097,0,971,0,1390,0,0,623,1,2,0,5,4,232,1,2
0,0,0,0,0,0,0,0,0,0,6,0,0,1,3,12,1048,1357,0,4,373,1,0,1371,12,1065,12,7,556,1180,0,12,26,0,1098,0,1,20,2,9
7,0,2,61,0,0,0,6,2,124,6,1,0,0,3,72,46,66,3,0,2198,1,0,2,1034,47,918,2,333,55,6,107,0,1,52,0,1,58,11,41
1,0,0,0,0,0,0,5,1,124,6,0,0,0,3,67,0,83,0,1,578,1,0,1688,64,58,63,1,122,71,6,101,1,2,65,1,1,4,1,2
0,39,0,2,0,0,3,1,4,0,34,0,0,0,3,11,364,507,6,0,2199,1,0,136,1599,375,12,2,1391,433,7,441,1,2,396,0,7,450,1,2
0,0,3,5,6,0,0,0,4,0,0,0,0,0,3,130,0,10,0,5,606,5,0,1143,290,0,265,2,1005,0,3,209,0,0,0,4,10,1160,12,847
0,0,0,1,0,0,0,0,0,0,20,0,0,1,3,14,1049,1358,0,5,445,3,0,373,191,1066,177,2,94,1181,0,80,0,0,1099,0,1,60,4,42
0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,38,2,2,3,1,115,1,1,2,112,2,52,0,437,2,8,50,1,2,2,0,8,2,1,2
0,1,0,20,0,0,0,8,4,0,0,0,5,0,3,14,1050,1359,0,4,319,1,0,2,295,1067,270,0,250,1182,4,15,0,1,1100,0,1,228,4,47
0,0,0,0,13,0,0,0,2,0,0,0,0,0,0,263,0,4,0,0,374,1,0,260,344,554,316,2,834,616,1,550,1,2,577,0,2,4,1,2
0,0,0,20,5,0,0,9,0,0,0,0,2,0,3,38,2,2,0,5,754,1,0,2,662,2,601,2,240,2,4,95,1,2,2,0,1,2,1,2
0,2,0,5,1,1,0,0,34,0,13,0,3,0,3,208,307,441,6,0,2019,1,0,601,1250,318,1098,1,577,379,0,405,0,1,339,1,0,393,6,38
12,0,0,8,0,0,8,4,12,124,34,0,0,0,3,346,1051,1360,0,4,913,5,0,1685,315,1068,288,1,1392,1183,6,859,0,1,1101,0,1,1161,12,848
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,10,0,0,115,0,1,2,112,0,52,1,146,0,8,117,1,2,0,0,8,564,1,2
0,2,0,1,12,0,0,1,0,0,0,0,6,0,0,11,0,10,3,0,754,1,0,2,662,0,601,1,557,0,4,392,1,2,0,0,1,85,1,2
1,0,0,5,0,0,0,0,0,124,13,0,0,1,3,17,0,10,0,0,1717,1,0,2,231,0,216,2,20,0,1,19,54,0,0,0,0,9,0,2
0,1,0,7,0,0,0,0,0,0,0,0,0,0,7,11,0,1361,0,0,1325,0,1,2,1046,0,928,0,18,0,8,799,1,2,0,0,2,297,1,2
0,0,0,11,16,0,0,2,7,0,0,0,1,0,3,20,0,10,3,0,26,5,0,17,25,0,25,0,68,0,2,23,14,3,0,0,1,9,5,849
0,0,0,2,1,0,6,0,38,0,20,0,0,1,110,20,0,10,0,5,26,19,0,1022,25,0,25,1,109,0,2,23,0,0,0,1,1,20,0,9
7,2,0,7,0,0,0,0,0,124,6,0,0,1,3,110,887,1145,11,0,380,1,0,2,350,900,322,1,309,999,0,169,0,1,933,0,2,978,18,142
0,0,0,2,0,0,9,5,22,0,156,0,0,0,0,20,1052,1362,6,0,26,1,0,17,25,1069,25,0,68,1184,7,23,19,3,1102,0,1,1053,5,767
1,0,0,1,0,0,0,0,6,124,20,0,0,0,0,89,909,1170,0,0,6,1,0,2,1600,920,1360,2,166,1021,0,131,0,0,952,0,1,1000,12,850
0,0,0,1,2,0,0,0,3,0,0,0,0,0,13,11,11,17,0,5,966,1,0,2,805,12,727,1,363,14,4,18,1,2,13,0,1,16,1,2
7,0,0,45,0,0,1,5,20,124,27,0,4,0,3,37,0,1156,10,0,878,1,0,1689,251,0,233,0,72,1185,0,49,38,0,0,0,9,244,3,168
0,0,0,14,2,0,2,1,4,0,13,1,1,0,111,0,0,1095,3,0,2200,1,0,1690,145,0,138,2,130,1186,6,0,0,0,0,0,1,18,0,851
0,5,0,2,0,0,0,8,2,0,6,0,0,0,13,104,238,337,5,3,2201,1,0,1680,1601,244,1361,0,1326,293,5,159,0,1,264,0,1,312,4,852
0,0,0,0,10,0,0,0,1,0,0,0,0,0,3,95,139,202,0,5,1552,3,0,2,1198,141,1055,1,1393,170,4,220,0,0,154,0,2,188,2,853
0,0,0,5,56,0,0,2,0,0,0,0,0,0,3,11,34,48,3,1,6,1,1,1691,1602,35,1362,1,360,39,6,59,1,2,36,0,1,46,1,2
7,0,0,7,0,0,0,0,0,124,6,0,0,1,3,110,1053,1145,3,0,380,0,0,2,350,1070,322,0,220,999,0,169,0,1,1103,0,2,978,18,95
0,0,0,22,0,2,0,6,8,0,6,0,2,0,3,29,1054,1363,0,0,29,5,0,3,3,1071,3,2,100,1187,0,84,0,0,1104,1,0,20,4,419
1,3,0,2,0,0,0,5,3,124,13,0,0,1,3,24,5,2,3,0,2202,5,0,11,68,6,67,6,30,6,0,28,1,2,6,1,7,2,1,2
0,0,0,11,2,4,2,2,48,0,61,0,1,0,3,7,21,15,1,0,269,4,0,70,138,22,7,0,228,24,0,33,1,2,23,0,1,13,1,2
0,0,0,0,2,0,1,9,13,0,13,0,0,0,7,79,5,2,0,1,2203,0,0,2,1581,6,1348,10,145,6,0,116,1,2,6,0,8,2,1,2
1,0,29,7,0,0,0,8,31,124,20,0,0,0,0,97,0,10,0,1,1674,1,0,2,320,0,292,2,414,0,0,142,0,1,0,1,2,9,6,466
0,0,0,1,0,0,0,3,6,0,34,0,0,0,0,9,1055,1364,3,5,179,5,0,382,169,1072,159,1,580,1188,0,118,0,0,1105,1,1,1162,2,6
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20,1006,1299,0,5,253,1,1,2,233,1018,25,2,25,1126,8,23,362,3,1049,0,1,928,4,811
0,1,0,4,2,0,0,1,0,0,6,0,0,0,3,28,0,10,0,3,2204,1,0,2,621,0,570,0,718,0,0,482,26,0,0,0,1,507,6,372
0,0,0,2,1,0,0,0,0,0,6,0,0,0,3,17,1056,1365,0,1,53,1,0,31,276,1073,50,1,82,1189,1,19,0,3,1106,3,0,20,0,9
0,0,0,2,2,0,0,0,14,0,13,1,0,0,3,66,0,10,0,0,871,4,0,2,738,0,670,1,606,0,2,374,1,2,0,1,0,9,1,2
